Dataset;#TrainingRelease;%training;%Defective in training;%Defective in testing;Classifier;Feature Selection;Balancing;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;17;42.01;36;28.48;Random Forest;No;No;Sensitive Learning;580;5;267;103;0.99;0.85;0.99;0.75
SYNCOPE;17;42.01;36;28.48;Random Forest;No;oversampling;No;613;12;260;70;0.98;0.9;0.99;0.8
SYNCOPE;17;42.01;36;28.48;Random Forest;No;oversampling;Sensitive Threshold;416;2;270;267;1;0.61;0.8;0.47
SYNCOPE;17;42.01;36;28.48;Random Forest;No;oversampling;Sensitive Learning;576;14;258;107;0.98;0.84;0.98;0.72
SYNCOPE;17;42.01;36;28.48;Random Forest;No;undersampling;No;603;10;262;80;0.98;0.88;0.99;0.79
SYNCOPE;17;42.01;36;28.48;Random Forest;No;undersampling;Sensitive Threshold;337;2;270;346;0.99;0.49;0.74;0.35
SYNCOPE;17;42.01;36;28.48;Random Forest;No;undersampling;Sensitive Learning;558;13;259;125;0.98;0.82;0.96;0.68
SYNCOPE;17;42.01;36;28.48;Random Forest;No;SMOTE;No;665;16;256;18;0.98;0.97;0.99;0.91
SYNCOPE;17;42.01;36;28.48;Random Forest;No;SMOTE;Sensitive Threshold;479;3;269;204;0.99;0.7;0.85;0.56
SYNCOPE;17;42.01;36;28.48;Random Forest;No;SMOTE;Sensitive Learning;504;6;266;179;0.99;0.74;0.98;0.6
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;No;No;654;22;250;29;0.97;0.96;0.98;0.87
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;No;Sensitive Threshold;477;3;269;206;0.99;0.7;0.84;0.56
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;No;Sensitive Learning;516;4;268;167;0.99;0.76;0.98;0.63
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;oversampling;No;636;19;253;47;0.97;0.93;0.98;0.84
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;oversampling;Sensitive Threshold;417;3;269;266;0.99;0.61;0.8;0.46
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;oversampling;Sensitive Learning;631;22;250;52;0.97;0.92;0.97;0.82
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;undersampling;No;633;18;254;50;0.97;0.93;0.98;0.83
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;undersampling;Sensitive Threshold;376;2;270;307;0.99;0.55;0.77;0.41
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;undersampling;Sensitive Learning;621;19;253;62;0.97;0.91;0.96;0.8
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;SMOTE;No;653;20;252;30;0.97;0.96;0.98;0.87
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;SMOTE;Sensitive Threshold;455;4;268;228;0.99;0.67;0.83;0.52
SYNCOPE;17;42.01;36;28.48;Random Forest;Best first;SMOTE;Sensitive Learning;490;3;269;193;0.99;0.72;0.98;0.58
SYNCOPE;17;42.01;36;28.48;IBk;No;No;No;657;13;259;26;0.98;0.96;0.96;0.9
SYNCOPE;17;42.01;36;28.48;IBk;No;No;Sensitive Threshold;657;13;259;26;0.98;0.96;0.96;0.9
SYNCOPE;17;42.01;36;28.48;IBk;No;No;Sensitive Learning;657;13;259;26;0.98;0.96;0.96;0.9
SYNCOPE;17;42.01;36;28.48;IBk;No;oversampling;No;634;14;258;49;0.98;0.93;0.94;0.84
SYNCOPE;17;42.01;36;28.48;IBk;No;oversampling;Sensitive Threshold;628;14;258;55;0.98;0.92;0.93;0.83
SYNCOPE;17;42.01;36;28.48;IBk;No;oversampling;Sensitive Learning;596;13;259;87;0.98;0.87;0.92;0.76
SYNCOPE;17;42.01;36;28.48;IBk;No;undersampling;No;623;12;260;60;0.98;0.91;0.93;0.82
SYNCOPE;17;42.01;36;28.48;IBk;No;undersampling;Sensitive Threshold;616;12;260;67;0.98;0.9;0.93;0.81
SYNCOPE;17;42.01;36;28.48;IBk;No;undersampling;Sensitive Learning;564;11;261;119;0.98;0.83;0.9;0.7
SYNCOPE;17;42.01;36;28.48;IBk;No;SMOTE;No;656;14;258;27;0.98;0.96;0.96;0.9
SYNCOPE;17;42.01;36;28.48;IBk;No;SMOTE;Sensitive Threshold;656;14;258;27;0.98;0.96;0.95;0.9
SYNCOPE;17;42.01;36;28.48;IBk;No;SMOTE;Sensitive Learning;590;12;260;93;0.98;0.86;0.92;0.75
SYNCOPE;17;42.01;36;28.48;IBk;Best first;No;No;652;22;250;31;0.97;0.95;0.98;0.87
SYNCOPE;17;42.01;36;28.48;IBk;Best first;No;Sensitive Threshold;477;3;269;206;0.99;0.7;0.84;0.56
SYNCOPE;17;42.01;36;28.48;IBk;Best first;No;Sensitive Learning;515;3;269;168;0.99;0.75;0.98;0.63
SYNCOPE;17;42.01;36;28.48;IBk;Best first;oversampling;No;551;10;262;132;0.98;0.81;0.98;0.68
SYNCOPE;17;42.01;36;28.48;IBk;Best first;oversampling;Sensitive Threshold;439;4;268;244;0.99;0.64;0.81;0.5
SYNCOPE;17;42.01;36;28.48;IBk;Best first;oversampling;Sensitive Learning;512;12;260;171;0.98;0.75;0.97;0.6
SYNCOPE;17;42.01;36;28.48;IBk;Best first;undersampling;No;552;9;263;131;0.98;0.81;0.98;0.68
SYNCOPE;17;42.01;36;28.48;IBk;Best first;undersampling;Sensitive Threshold;411;2;270;272;1;0.6;0.8;0.46
SYNCOPE;17;42.01;36;28.48;IBk;Best first;undersampling;Sensitive Learning;479;8;264;204;0.98;0.7;0.96;0.55
SYNCOPE;17;42.01;36;28.48;IBk;Best first;SMOTE;No;649;20;252;34;0.97;0.95;0.98;0.86
SYNCOPE;17;42.01;36;28.48;IBk;Best first;SMOTE;Sensitive Threshold;456;4;268;227;0.99;0.67;0.83;0.52
SYNCOPE;17;42.01;36;28.48;IBk;Best first;SMOTE;Sensitive Learning;484;3;269;199;0.99;0.71;0.98;0.57
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;No;No;643;183;89;40;0.78;0.94;0.93;0.32
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;No;Sensitive Threshold;560;6;266;123;0.99;0.82;0.9;0.71
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;No;Sensitive Learning;602;15;257;81;0.98;0.88;0.93;0.77
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;oversampling;No;628;25;247;55;0.96;0.92;0.94;0.8
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;oversampling;Sensitive Threshold;500;6;266;183;0.99;0.73;0.86;0.59
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;oversampling;Sensitive Learning;622;22;250;61;0.97;0.91;0.94;0.8
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;undersampling;No;625;104;168;58;0.86;0.92;0.91;0.56
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;undersampling;Sensitive Threshold;510;6;266;173;0.99;0.75;0.86;0.61
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;undersampling;Sensitive Learning;632;231;41;51;0.73;0.93;0.89;0.09
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;SMOTE;No;634;55;217;49;0.92;0.93;0.93;0.73
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;SMOTE;Sensitive Threshold;540;6;266;143;0.99;0.79;0.88;0.67
SYNCOPE;17;42.01;36;28.48;Naive Bayes;No;SMOTE;Sensitive Learning;587;13;259;96;0.98;0.86;0.94;0.74
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;No;No;666;22;250;17;0.97;0.98;0.98;0.9
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;No;Sensitive Threshold;360;3;269;323;0.99;0.53;0.76;0.38
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;No;Sensitive Learning;480;3;269;203;0.99;0.7;0.98;0.57
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;oversampling;No;551;10;262;132;0.98;0.81;0.98;0.68
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;oversampling;Sensitive Threshold;305;2;270;378;0.99;0.45;0.72;0.31
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;oversampling;Sensitive Learning;512;12;260;171;0.98;0.75;0.97;0.6
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;undersampling;No;552;9;263;131;0.98;0.81;0.98;0.68
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;undersampling;Sensitive Threshold;116;1;271;567;0.99;0.17;0.58;0.1
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;undersampling;Sensitive Learning;479;8;264;204;0.98;0.7;0.96;0.55
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;SMOTE;No;656;21;251;27;0.97;0.96;0.98;0.88
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;SMOTE;Sensitive Threshold;339;4;268;344;0.99;0.5;0.74;0.35
SYNCOPE;17;42.01;36;28.48;Naive Bayes;Best first;SMOTE;Sensitive Learning;465;3;269;218;0.99;0.68;0.97;0.54
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;No;No;668;69;214;13;0.91;0.98;0.98;0.78
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;No;Sensitive Threshold;502;7;276;179;0.99;0.74;0.86;0.6
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;No;Sensitive Learning;601;15;268;80;0.98;0.88;0.98;0.78
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;oversampling;No;630;30;253;51;0.95;0.93;0.96;0.8
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;oversampling;Sensitive Threshold;448;8;275;233;0.98;0.66;0.81;0.51
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;oversampling;Sensitive Learning;601;28;255;80;0.96;0.88;0.95;0.74
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;undersampling;No;618;29;254;63;0.96;0.91;0.96;0.78
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;undersampling;Sensitive Threshold;397;3;280;284;0.99;0.58;0.79;0.44
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;undersampling;Sensitive Learning;594;38;245;87;0.94;0.87;0.94;0.7
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;SMOTE;No;664;68;215;17;0.91;0.98;0.97;0.78
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;SMOTE;Sensitive Threshold;506;8;275;175;0.98;0.74;0.86;0.61
SYNCOPE;18;45.01;35.5;29.36;Random Forest;No;SMOTE;Sensitive Learning;541;12;271;140;0.98;0.79;0.96;0.66
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;No;No;661;74;209;20;0.9;0.97;0.97;0.75
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;No;Sensitive Threshold;475;6;277;206;0.99;0.7;0.84;0.56
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;No;Sensitive Learning;582;10;273;99;0.98;0.85;0.97;0.75
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;oversampling;No;632;70;213;49;0.9;0.93;0.95;0.7
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;oversampling;Sensitive Threshold;445;6;277;236;0.99;0.65;0.82;0.51
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;oversampling;Sensitive Learning;551;16;267;130;0.97;0.81;0.95;0.67
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;undersampling;No;636;66;217;45;0.91;0.93;0.96;0.72
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;undersampling;Sensitive Threshold;403;5;278;278;0.99;0.59;0.79;0.45
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;undersampling;Sensitive Learning;626;76;207;55;0.89;0.92;0.93;0.67
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;SMOTE;No;660;73;210;21;0.9;0.97;0.97;0.75
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;SMOTE;Sensitive Threshold;456;7;276;225;0.98;0.67;0.82;0.53
SYNCOPE;18;45.01;35.5;29.36;Random Forest;Best first;SMOTE;Sensitive Learning;533;13;270;148;0.98;0.78;0.95;0.65
SYNCOPE;18;45.01;35.5;29.36;IBk;No;No;No;667;49;234;14;0.93;0.98;0.92;0.84
SYNCOPE;18;45.01;35.5;29.36;IBk;No;No;Sensitive Threshold;667;40;243;14;0.94;0.98;0.92;0.86
SYNCOPE;18;45.01;35.5;29.36;IBk;No;No;Sensitive Learning;667;41;242;14;0.94;0.98;0.92;0.86
SYNCOPE;18;45.01;35.5;29.36;IBk;No;oversampling;No;648;42;241;33;0.94;0.95;0.91;0.81
SYNCOPE;18;45.01;35.5;29.36;IBk;No;oversampling;Sensitive Threshold;634;33;250;47;0.95;0.93;0.91;0.8
SYNCOPE;18;45.01;35.5;29.36;IBk;No;oversampling;Sensitive Learning;610;36;247;71;0.94;0.9;0.89;0.74
SYNCOPE;18;45.01;35.5;29.36;IBk;No;undersampling;No;631;43;240;50;0.94;0.93;0.9;0.77
SYNCOPE;18;45.01;35.5;29.36;IBk;No;undersampling;Sensitive Threshold;628;36;247;53;0.95;0.92;0.9;0.78
SYNCOPE;18;45.01;35.5;29.36;IBk;No;undersampling;Sensitive Learning;571;56;227;110;0.91;0.84;0.84;0.61
SYNCOPE;18;45.01;35.5;29.36;IBk;No;SMOTE;No;666;51;232;15;0.93;0.98;0.92;0.83
SYNCOPE;18;45.01;35.5;29.36;IBk;No;SMOTE;Sensitive Threshold;666;41;242;15;0.94;0.98;0.92;0.86
SYNCOPE;18;45.01;35.5;29.36;IBk;No;SMOTE;Sensitive Learning;604;30;253;77;0.95;0.89;0.91;0.74
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;No;No;658;73;210;23;0.9;0.97;0.97;0.75
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;No;Sensitive Threshold;540;6;277;141;0.99;0.79;0.89;0.68
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;No;Sensitive Learning;575;10;273;106;0.98;0.84;0.97;0.74
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;oversampling;No;577;17;266;104;0.97;0.85;0.95;0.72
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;oversampling;Sensitive Threshold;469;6;277;212;0.99;0.69;0.83;0.55
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;oversampling;Sensitive Learning;547;16;267;134;0.97;0.8;0.95;0.67
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;undersampling;No;585;15;268;96;0.97;0.86;0.96;0.74
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;undersampling;Sensitive Threshold;459;5;278;222;0.99;0.67;0.83;0.54
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;undersampling;Sensitive Learning;509;16;267;172;0.97;0.75;0.93;0.6
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;SMOTE;No;659;73;210;22;0.9;0.97;0.97;0.75
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;SMOTE;Sensitive Threshold;521;7;276;160;0.99;0.77;0.87;0.64
SYNCOPE;18;45.01;35.5;29.36;IBk;Best first;SMOTE;Sensitive Learning;526;13;270;155;0.98;0.77;0.95;0.63
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;No;No;655;176;107;26;0.79;0.96;0.94;0.4
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;No;Sensitive Threshold;622;52;231;59;0.92;0.91;0.86;0.72
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;No;Sensitive Learning;635;65;218;46;0.91;0.93;0.93;0.72
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;oversampling;No;641;73;210;40;0.9;0.94;0.93;0.71
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;oversampling;Sensitive Threshold;544;13;270;137;0.98;0.8;0.88;0.67
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;oversampling;Sensitive Learning;637;62;221;44;0.91;0.94;0.94;0.73
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;undersampling;No;649;186;97;32;0.78;0.95;0.92;0.35
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;undersampling;Sensitive Threshold;600;51;232;81;0.92;0.88;0.85;0.68
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;undersampling;Sensitive Learning;633;172;111;48;0.79;0.93;0.89;0.37
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;SMOTE;No;651;97;186;30;0.87;0.96;0.94;0.66
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;SMOTE;Sensitive Threshold;611;35;248;70;0.95;0.9;0.89;0.75
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;No;SMOTE;Sensitive Learning;635;76;207;46;0.89;0.93;0.92;0.69
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;No;No;670;76;207;11;0.9;0.98;0.97;0.77
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;No;Sensitive Threshold;359;5;278;322;0.99;0.53;0.75;0.38
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;No;Sensitive Learning;571;10;273;110;0.98;0.84;0.95;0.73
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;oversampling;No;577;17;266;104;0.97;0.85;0.95;0.72
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;oversampling;Sensitive Threshold;321;4;279;360;0.99;0.47;0.73;0.33
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;oversampling;Sensitive Learning;547;16;267;134;0.97;0.8;0.95;0.67
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;undersampling;No;585;15;268;96;0.97;0.86;0.96;0.74
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;undersampling;Sensitive Threshold;167;0;283;514;1;0.25;0.62;0.16
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;undersampling;Sensitive Learning;509;16;267;172;0.97;0.75;0.92;0.6
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;SMOTE;No;663;74;209;18;0.9;0.97;0.96;0.76
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;SMOTE;Sensitive Threshold;340;6;277;341;0.98;0.5;0.74;0.36
SYNCOPE;18;45.01;35.5;29.36;Naive Bayes;Best first;SMOTE;Sensitive Learning;514;12;271;167;0.98;0.75;0.94;0.61
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;No;No;665;53;249;5;0.93;0.99;0.97;0.85
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;No;Sensitive Threshold;557;15;287;113;0.97;0.83;0.89;0.72
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;No;Sensitive Learning;635;25;277;35;0.96;0.95;0.97;0.86
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;oversampling;No;639;41;261;31;0.94;0.95;0.96;0.83
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;oversampling;Sensitive Threshold;486;15;287;184;0.97;0.73;0.84;0.59
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;oversampling;Sensitive Learning;615;38;264;55;0.94;0.92;0.95;0.78
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;undersampling;No;643;30;272;27;0.96;0.96;0.97;0.86
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;undersampling;Sensitive Threshold;405;8;294;265;0.98;0.6;0.79;0.47
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;undersampling;Sensitive Learning;622;66;236;48;0.9;0.93;0.93;0.72
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;SMOTE;No;666;54;248;4;0.93;0.99;0.97;0.85
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;SMOTE;Sensitive Threshold;570;17;285;100;0.97;0.85;0.9;0.74
SYNCOPE;19;48.04;35.11;31.07;Random Forest;No;SMOTE;Sensitive Learning;565;20;282;105;0.97;0.84;0.96;0.72
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;No;No;654;43;259;16;0.94;0.98;0.96;0.85
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;No;Sensitive Threshold;522;15;287;148;0.97;0.78;0.86;0.65
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;No;Sensitive Learning;572;24;278;98;0.96;0.85;0.96;0.73
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;oversampling;No;627;56;246;43;0.92;0.94;0.96;0.76
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;oversampling;Sensitive Threshold;474;10;292;196;0.98;0.71;0.84;0.58
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;oversampling;Sensitive Learning;552;32;270;118;0.95;0.82;0.95;0.67
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;undersampling;No;632;38;264;38;0.94;0.94;0.96;0.82
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;undersampling;Sensitive Threshold;413;9;293;257;0.98;0.62;0.79;0.48
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;undersampling;Sensitive Learning;626;75;227;44;0.89;0.93;0.93;0.71
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;SMOTE;No;648;44;258;22;0.94;0.97;0.96;0.84
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;SMOTE;Sensitive Threshold;508;16;286;162;0.97;0.76;0.85;0.62
SYNCOPE;19;48.04;35.11;31.07;Random Forest;Best first;SMOTE;Sensitive Learning;537;20;282;133;0.96;0.8;0.95;0.67
SYNCOPE;19;48.04;35.11;31.07;IBk;No;No;No;660;31;271;10;0.96;0.99;0.94;0.9
SYNCOPE;19;48.04;35.11;31.07;IBk;No;No;Sensitive Threshold;660;31;271;10;0.96;0.99;0.94;0.9
SYNCOPE;19;48.04;35.11;31.07;IBk;No;No;Sensitive Learning;660;31;271;10;0.96;0.99;0.94;0.9
SYNCOPE;19;48.04;35.11;31.07;IBk;No;oversampling;No;645;47;255;25;0.93;0.96;0.91;0.82
SYNCOPE;19;48.04;35.11;31.07;IBk;No;oversampling;Sensitive Threshold;642;43;259;28;0.94;0.96;0.91;0.83
SYNCOPE;19;48.04;35.11;31.07;IBk;No;oversampling;Sensitive Learning;613;36;266;57;0.94;0.91;0.9;0.78
SYNCOPE;19;48.04;35.11;31.07;IBk;No;undersampling;No;646;29;273;24;0.96;0.96;0.94;0.87
SYNCOPE;19;48.04;35.11;31.07;IBk;No;undersampling;Sensitive Threshold;636;28;274;34;0.96;0.95;0.93;0.85
SYNCOPE;19;48.04;35.11;31.07;IBk;No;undersampling;Sensitive Learning;600;62;240;70;0.91;0.9;0.86;0.69
SYNCOPE;19;48.04;35.11;31.07;IBk;No;SMOTE;No;661;32;270;9;0.95;0.99;0.94;0.9
SYNCOPE;19;48.04;35.11;31.07;IBk;No;SMOTE;Sensitive Threshold;661;32;270;9;0.95;0.99;0.94;0.9
SYNCOPE;19;48.04;35.11;31.07;IBk;No;SMOTE;Sensitive Learning;620;29;273;50;0.96;0.93;0.92;0.81
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;No;No;654;43;259;16;0.94;0.98;0.96;0.85
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;No;Sensitive Threshold;531;13;289;139;0.98;0.79;0.87;0.67
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;No;Sensitive Learning;574;24;278;96;0.96;0.86;0.96;0.73
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;oversampling;No;582;35;267;88;0.94;0.87;0.96;0.72
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;oversampling;Sensitive Threshold;494;12;290;176;0.98;0.74;0.85;0.61
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;oversampling;Sensitive Learning;550;32;270;120;0.95;0.82;0.95;0.66
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;undersampling;No;586;31;271;84;0.95;0.87;0.96;0.74
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;undersampling;Sensitive Threshold;467;12;290;203;0.97;0.7;0.83;0.56
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;undersampling;Sensitive Learning;513;27;275;157;0.95;0.77;0.93;0.6
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;SMOTE;No;647;44;258;23;0.94;0.97;0.96;0.84
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;SMOTE;Sensitive Threshold;511;15;287;159;0.97;0.76;0.86;0.63
SYNCOPE;19;48.04;35.11;31.07;IBk;Best first;SMOTE;Sensitive Learning;532;17;285;138;0.97;0.79;0.95;0.66
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;No;No;644;259;43;26;0.71;0.96;0.92;0.13
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;No;Sensitive Threshold;615;35;267;55;0.95;0.92;0.9;0.79
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;No;Sensitive Learning;629;80;222;41;0.89;0.94;0.93;0.7
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;oversampling;No;639;105;197;31;0.86;0.95;0.92;0.65
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;oversampling;Sensitive Threshold;599;43;259;71;0.93;0.89;0.88;0.73
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;oversampling;Sensitive Learning;633;96;206;37;0.87;0.94;0.92;0.66
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;undersampling;No;641;259;43;29;0.71;0.96;0.91;0.13
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;undersampling;Sensitive Threshold;599;41;261;71;0.94;0.89;0.88;0.74
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;undersampling;Sensitive Learning;641;275;27;29;0.7;0.96;0.88;0.06
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;SMOTE;No;643;140;162;27;0.82;0.96;0.92;0.55
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;SMOTE;Sensitive Threshold;604;33;269;66;0.95;0.9;0.9;0.77
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;No;SMOTE;Sensitive Learning;628;94;208;42;0.87;0.94;0.91;0.66
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;No;No;662;46;256;8;0.94;0.99;0.95;0.87
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;No;Sensitive Threshold;347;10;292;323;0.97;0.52;0.74;0.38
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;No;Sensitive Learning;558;19;283;112;0.97;0.83;0.96;0.71
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;oversampling;No;582;35;267;88;0.94;0.87;0.96;0.72
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;oversampling;Sensitive Threshold;316;6;296;354;0.98;0.47;0.73;0.34
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;oversampling;Sensitive Learning;550;32;270;120;0.95;0.82;0.95;0.66
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;undersampling;No;586;31;271;84;0.95;0.87;0.95;0.74
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;undersampling;Sensitive Threshold;141;5;297;529;0.97;0.21;0.6;0.13
SYNCOPE;19;48.04;35.11;31.07;Naive Bayes;Best first;undersampling;Sensitive Learning;513;27;275;157;0.95;0.77;0.92;0.6
